交易日期,產品名稱,加權平均價(元/公斤),總交易量(公斤)
2025/05/16,包心白菜,6.905256135334764,4197.0
2025/05/16,南瓜,18.08556067588325,5208.0
2025/05/16,大蒜,42.19623188405797,690.0
2025/05/16,小白菜,6.484397905759163,2292.0
2025/05/16,巴西利,65.0,7.0
2025/05/16,扁蒲,7.0,40.0
2025/05/16,敏豆,50.73544349939246,823.0
2025/05/16,杏鮑菇,39.09,774.0
2025/05/16,油菜,5.67,1250.0
2025/05/16,洋蔥,15.92,2754.0
2025/05/16,濕木耳,49.67,72.0
2025/05/16,濕香菇,81.56,162.0
2025/05/16,玉米,12.300803957946814,3234.0
2025/05/16,球莖甘藍,3.13,300.0
2025/05/16,甘藍,4.484018399583405,23044.0
2025/05/16,甘藷,29.54195718654434,654.0
2025/05/16,甘藷葉,8.97,910.0
2025/05/16,甜椒,15.756821705426356,3612.0
2025/05/16,番茄,29.29720391807658,5615.0
2025/05/16,皇宮菜,13.359999999999998,44.0
2025/05/16,竹筍,44.21,660.0
2025/05/16,絲瓜,16.68103560623691,4297.0
2025/05/16,胡瓜,6.81,4092.0
2025/05/16,胡蘿蔔,11.29,7200.0
2025/05/16,芋,21.2,150.0
2025/05/16,芥菜,6.239999999999999,340.0
2025/05/16,芥藍菜,23.376390328151988,1158.0
2025/05/16,芫荽,40.53,405.0
2025/05/16,花椰菜,28.16,501.0
2025/05/16,花胡瓜,21.17195367949197,2677.0
2025/05/16,芹菜,24.26396984924624,995.0
2025/05/16,苦瓜,22.581915254237288,1180.0
2025/05/16,茄子,14.557875894988069,1257.0
2025/05/16,茭白筍,68.56138933764136,619.0
2025/05/16,菠菜,19.700458452722064,1745.0
2025/05/16,萊豆,63.11538461538461,78.0
2025/05/16,萵苣菜,10.05647699004975,3216.0
2025/05/16,蕹菜,17.76,388.0
2025/05/16,薑,72.5,108.0
2025/05/16,薯蕷,35.44656542056075,428.0
2025/05/16,蘆筍,130.51338582677167,127.0
2025/05/16,蘿蔔,7.5016560820713245,4094.0
2025/05/16,虎豆,66.5,24.0
2025/05/16,豌豆,79.39303030303032,132.0
2025/05/16,辣椒,30.34559605163249,1317.0
2025/05/16,隼人瓜,4.61,310.0
2025/05/16,青江白菜,6.39,1450.0
2025/05/16,青花苔,49.87,540.0
2025/05/16,青蔥,20.41580188679245,1484.0
2025/05/16,韭菜,41.29632398753894,321.0
2025/05/16,香茅,11.67,39.0
2025/05/16,馬鈴薯,18.69,2040.0
2025/05/16,黃秋葵,47.99,655.0
2025/05/17,九層塔,10.04,184.0
2025/05/17,其他,40.43,278.0
2025/05/17,冬瓜,8.66,1659.0
2025/05/17,包心白菜,8.22801242236025,3220.0
2025/05/17,南瓜,14.915785137584445,6069.0
2025/05/17,大蒜,64.74544117647059,476.0
2025/05/17,小白菜,5.932283066554338,2374.0
2025/05/17,巴西利,92.5,20.0
2025/05/17,扁蒲,5.052307692307692,156.0
2025/05/17,敏豆,56.52584745762712,944.0
2025/05/17,杏鮑菇,42.1,868.0
2025/05/17,油菜,9.28,800.0
2025/05/17,洋蔥,18.704974093264244,2316.0
2025/05/17,濕木耳,41.0,96.0
2025/05/17,濕香菇,85.0,144.0
2025/05/17,玉米,12.341727766463,2946.0
2025/05/17,球莖甘藍,5.0,100.0
2025/05/17,甘藍,4.353394300091934,20667.0
2025/05/17,甘藷,27.42790154152163,2011.0
2025/05/17,甘藷葉,8.37,690.0
2025/05/17,甜椒,17.92751280591918,3514.0
2025/05/17,番茄,27.16474860335196,5728.0
2025/05/17,百合,140.0,15.0
2025/05/17,皇宮菜,19.97,59.0
2025/05/17,竹筍,48.12,877.0
2025/05/17,絲瓜,14.833265796703298,5824.0
2025/05/17,胡瓜,7.530000000000001,5278.0
2025/05/17,胡蘿蔔,10.26,7250.0
2025/05/17,芥菜,9.0,20.0
2025/05/17,芥藍菜,24.240714285714287,1008.0
2025/05/17,芫荽,30.6,211.0
2025/05/17,花椰菜,45.82,670.0
2025/05/17,花胡瓜,29.26832057631697,2221.0
2025/05/17,芹菜,26.235825242718448,1030.0
2025/05/17,苦瓜,24.988935018050544,1108.0
2025/05/17,茄子,12.949756097560975,984.0
2025/05/17,茭白筍,63.62774869109947,573.0
2025/05/17,菜豆,20.0,90.0
2025/05/17,菠菜,27.51076395690499,1021.0
2025/05/17,萊豆,73.88461538461539,78.0
2025/05/17,萵苣菜,13.76976253298153,1895.0
2025/05/17,落花生,30.0,60.0
2025/05/17,蕨菜,60.0,10.0
2025/05/17,蕹菜,15.74,592.0
2025/05/17,薑,40.5,108.0
