交易日期,產品名稱,加權平均價(元/公斤),總交易量(公斤)
2025/10/19,馬鈴薯,16.875676274944567,1804.0
2025/10/19,黃秋葵,29.76,823.0
2025/10/21,九層塔,57.07,232.0
2025/10/21,其他,71.59,157.0
2025/10/21,冬瓜,8.49,1348.0
2025/10/21,包心白菜,11.020599923576617,2617.0
2025/10/21,南瓜,23.1139150539476,5839.0
2025/10/21,大蒜,130.14200000000002,425.0
2025/10/21,小白菜,28.17995572609209,3388.0
2025/10/21,巴西利,180.0,20.0
2025/10/21,扁蒲,4.700207290922087,1399.0
2025/10/21,敏豆,56.271128404669255,1285.0
2025/10/21,杏鮑菇,16.75,720.0
2025/10/21,油菜,35.94,1018.0
2025/10/21,洋蔥,19.71377603277569,2929.0
2025/10/21,牛蒡,5.0,10.0
2025/10/21,玉米,9.164425024108004,8296.0
2025/10/21,球莖甘藍,1.0,140.0
2025/10/21,甘藍,16.778746050552925,20256.0
2025/10/21,甘藷,29.139694533762057,1244.0
2025/10/21,甘藷葉,35.84,830.0
2025/10/21,甜椒,55.10456571867795,1301.0
2025/10/21,番茄,45.03933818663137,7555.0
2025/10/21,百合,176.0,15.0
2025/10/21,皇宮菜,13.29,367.0
2025/10/21,石蓮花,91.7,6.0
2025/10/21,竹筍,35.0,160.0
2025/10/21,絲瓜,18.50419149302565,5807.0
2025/10/21,胡瓜,22.37,2182.0
2025/10/21,胡蘿蔔,15.315587436991082,5158.0
2025/10/21,芋,58.63400000000001,180.0
2025/10/21,芥菜,14.323711340206186,1940.0
2025/10/21,芥藍菜,37.651407459535534,1421.0
2025/10/21,芫荽,54.78,235.0
2025/10/21,花椰菜,32.53,1867.0
2025/10/21,花胡瓜,46.659584,1875.0
2025/10/21,芹菜,53.05105078809107,571.0
2025/10/21,苦瓜,44.02001199040768,3336.0
2025/10/21,茄子,42.846776699029135,1030.0
2025/10/21,茭白筍,84.99725978647687,281.0
2025/10/21,莧菜,33.23,133.0
2025/10/21,菜豆,25.54,101.0
2025/10/21,菠菜,76.64,1099.0
2025/10/21,萵苣菜,38.62022727272728,2640.0
2025/10/21,落花生,40.0,60.0
2025/10/21,蓮藕,57.5,60.0
2025/10/21,蕹菜,31.74,572.0
2025/10/21,薑,35.0,150.0
2025/10/21,薯蕷,87.22103896103896,308.0
2025/10/21,蘆筍,215.75471698113208,53.0
2025/10/21,蘿蔔,7.533404987102322,5815.0
2025/10/21,辣椒,70.95397129186603,418.0
2025/10/21,隼人瓜,21.74,380.0
2025/10/21,青江白菜,32.27,1633.0
2025/10/21,青花苔,80.41744827586207,580.0
2025/10/21,青蔥,150.92,732.0
2025/10/21,馬鈴薯,14.9516497829233,2764.0
2025/10/21,黃秋葵,30.37,1836.0
2025/10/22,九層塔,22.620756143667297,529.0
2025/10/22,其他,47.78,366.0
2025/10/22,冬瓜,8.37,1379.0
2025/10/22,包心白菜,15.66319926028664,2163.0
2025/10/22,南瓜,20.88637687305626,7074.0
2025/10/22,大蒜,119.72224347826086,575.0
2025/10/22,小白菜,20.206918138041733,2492.0
2025/10/22,扁蒲,4.511011235955055,1602.0
2025/10/22,敏豆,57.21559882005901,1695.0
2025/10/22,杏鮑菇,15.23,468.0
2025/10/22,油菜,23.6,1600.0
2025/10/22,洋蔥,26.991541457985534,1797.0
2025/10/22,牛蒡,5.0,10.0
2025/10/22,玉米,9.44866725507502,5665.0
2025/10/22,甘藍,15.558486386434202,16748.0
2025/10/22,甘藷,34.03735558408216,779.0
2025/10/22,甘藷葉,28.43,929.0
2025/10/22,甜椒,45.66785648574057,1087.0
2025/10/22,番茄,39.47600032504469,6153.0
2025/10/22,皇宮菜,15.08,195.0
2025/10/22,石蓮花,85.0,6.0
2025/10/22,竹筍,26.0,40.0
2025/10/22,絲瓜,17.80000943989931,3178.0
2025/10/22,胡瓜,20.4,1065.0
2025/10/22,胡蘿蔔,12.887439945092655,5828.0
2025/10/22,芋,50.67005917159763,507.0
2025/10/22,芥菜,10.11153605015674,2552.0
2025/10/22,芥藍菜,33.246001628664494,1228.0
2025/10/22,芫荽,78.26,125.0
2025/10/22,花椰菜,30.37,1001.0
2025/10/22,花胡瓜,48.82583606557377,1830.0
2025/10/22,芹菜,88.64938775510204,735.0
2025/10/22,苦瓜,44.764958904109584,1460.0
2025/10/22,茄子,47.08555188367482,1513.0
2025/10/22,茭白筍,95.01999999999998,178.0
2025/10/22,莧菜,28.9,455.0
2025/10/22,菜豆,25.0,32.0
2025/10/22,菠菜,66.58,1569.0
2025/10/22,萵苣菜,35.011815111861544,2369.0
2025/10/22,落花生,35.0,60.0
2025/10/22,蓮藕,36.5,120.0
2025/10/22,蕹菜,25.42,751.0
2025/10/22,薑,37.835452322738384,409.0
2025/10/22,薯蕷,88.89921052631578,380.0
2025/10/22,蘆筍,183.3838461538461,65.0
2025/10/22,蘿蔔,6.917364341085272,5805.0
2025/10/22,豌豆,20.0,4.0
2025/10/22,辣椒,50.38857142857143,931.0
2025/10/22,隼人瓜,17.47,340.0
2025/10/22,青江白菜,23.24,1695.0
2025/10/22,青花苔,69.13702633814782,1177.0
2025/10/22,青蔥,133.83,1043.0
2025/10/22,馬鈴薯,15.534005819592627,2062.0
2025/10/22,黃秋葵,29.29,717.0
2025/10/23,九層塔,20.65,316.0
2025/10/23,其他,110.99,111.0
2025/10/23,冬瓜,8.7,1355.0
2025/10/23,包心白菜,13.092674529805548,3137.0
2025/10/23,南瓜,20.565273962031178,6479.0
2025/10/23,大蒜,120.96266547406084,559.0
2025/10/23,小白菜,23.8516632016632,962.0
2025/10/23,扁蒲,4.243026315789474,1216.0
2025/10/23,敏豆,54.94253897550112,1796.0
2025/10/23,油菜,27.45,397.0
2025/10/23,洋蔥,23.66638165137615,2725.0
2025/10/23,玉米,10.56582803246326,4559.0
2025/10/23,球莖甘藍,3.0,100.0
2025/10/23,甘藍,11.964612204515742,28301.0
2025/10/23,甘藷,34.30037037037037,675.0
2025/10/23,甘藷葉,25.74,906.0
2025/10/23,甜椒,45.189700499168055,1202.0
2025/10/23,番茄,33.837356828193826,5675.0
2025/10/23,百合,220.0,5.0
2025/10/23,皇宮菜,16.0,195.0
2025/10/23,絲瓜,21.47760638297872,2256.0
2025/10/23,胡瓜,21.4,1830.0
2025/10/23,胡蘿蔔,13.911111111111111,5760.0
2025/10/23,芋,47.61712359550562,445.0
2025/10/23,芥菜,9.369305263157894,2375.0
2025/10/23,芥藍菜,29.60623824451411,957.0
2025/10/23,芫荽,71.55,170.0
2025/10/23,花椰菜,34.32,1246.0
2025/10/23,花胡瓜,48.18688311688312,1540.0
2025/10/23,芹菜,57.00433870967742,1240.0
2025/10/23,苦瓜,40.39693079237713,1994.0
2025/10/23,茄子,37.93038548752834,882.0
2025/10/23,茭白筍,79.57624434389139,221.0
2025/10/23,莧菜,21.0,25.0
2025/10/23,菜豆,34.68,133.0
2025/10/23,菠菜,76.34,937.0
2025/10/23,萊豆,205.0,21.0
2025/10/23,萵苣菜,36.233495518565945,2343.0
2025/10/23,蓮藕,28.0,150.0
2025/10/23,蕹菜,33.67,45.0
2025/10/23,薑,38.954054054054055,296.0
2025/10/23,薯蕷,75.79617747440273,293.0
2025/10/23,蘆筍,186.4814814814815,54.0
2025/10/23,蘿蔔,5.9075019040365575,6565.0
2025/10/23,豌豆,15.0,4.0
2025/10/23,越瓜,12.0,20.0
2025/10/23,辣椒,69.29012437810947,402.0
2025/10/23,隼人瓜,13.65,620.0
2025/10/23,青江白菜,28.41,986.0
2025/10/23,青花苔,63.76240291262136,1648.0
2025/10/23,青蔥,124.2,904.0
2025/10/23,韭菜,27.09,11.0
2025/10/23,馬鈴薯,18.7,1680.0
2025/10/23,黃秋葵,32.44,476.0
2025/10/24,九層塔,23.8,306.0
2025/10/24,其他,36.97,839.0
2025/10/24,冬瓜,5.83,1079.0
2025/10/24,包心白菜,15.229833280905943,3179.0
2025/10/24,南瓜,23.759621267297888,5492.0
2025/10/24,大蒜,101.74835463258786,626.0
2025/10/24,小白菜,35.305724533715924,697.0
2025/10/24,扁蒲,4.49479305740988,1498.0
2025/10/24,敏豆,67.71101408450704,1065.0
2025/10/24,杏鮑菇,24.17,540.0
2025/10/24,油菜,31.38,199.0
2025/10/24,洋蔥,23.225389755011136,2245.0
2025/10/24,牛蒡,11.31,16.0
2025/10/24,玉米,14.591369446135118,3286.0
2025/10/24,甘藍,13.143660210338243,24627.0
2025/10/24,甘藷,32.486001609010465,1243.0
2025/10/24,甘藷葉,25.93,1006.0
2025/10/24,甜椒,56.61888116747742,1439.0
2025/10/24,番茄,43.80119834710744,4840.0
2025/10/24,皇宮菜,29.0,180.0
2025/10/24,秀珍菇,5.0,18.0
2025/10/24,竹筍,34.67,120.0
2025/10/24,絲瓜,19.915230125523014,2151.0
2025/10/24,胡瓜,20.88,1864.0
2025/10/24,胡蘿蔔,12.778431618569636,7970.0
2025/10/24,芋,49.14912621359223,618.0
2025/10/24,芥菜,10.304167350287122,1219.0
2025/10/24,芥藍菜,42.67705167173252,1316.0
2025/10/24,芫荽,87.05,126.0
2025/10/24,花椰菜,33.53,748.0
2025/10/24,花胡瓜,49.54120481927711,1494.0
2025/10/24,芹菜,75.92804111245465,827.0
2025/10/24,苦瓜,39.04754458977408,1682.0
2025/10/24,茄子,36.22510989010989,1092.0
2025/10/24,茭白筍,119.58,184.0
2025/10/24,菠菜,71.24,1456.0
2025/10/24,萵苣莖,6.67,240.0
2025/10/24,萵苣菜,39.89153962264152,2650.0
2025/10/24,蓮藕,24.8,150.0
2025/10/24,蕹菜,41.81,182.0
2025/10/24,薑,30.969162995594715,454.0
2025/10/24,薯蕷,100.10880597014923,268.0
2025/10/24,蘆筍,222.5,48.0
2025/10/24,蘿蔔,8.050112130479103,4905.0
2025/10/24,蠔菇,32.0,30.0
2025/10/24,辣椒,79.52243161094226,329.0
2025/10/24,隼人瓜,15.89,380.0
2025/10/24,青江白菜,35.78,545.0
2025/10/24,青花苔,50.85458582408198,1171.0
2025/10/24,青蔥,98.61,1333.0
2025/10/24,韭菜,100.0,24.0
2025/10/24,馬鈴薯,20.58,1608.0
2025/10/24,黃秋葵,42.87,360.0
2025/10/25,九層塔,30.690000000000005,196.0
2025/10/25,其他,46.97,858.0
2025/10/25,冬瓜,7.6,1189.0
2025/10/25,包心白菜,19.56963468309859,2272.0
2025/10/25,南瓜,24.68381334592383,6354.0
2025/10/25,大蒜,96.4079069767442,688.0
2025/10/25,小白菜,42.11953488372093,645.0
2025/10/25,扁蒲,6.44723076923077,325.0
2025/10/25,敏豆,74.63311258278145,1359.0
2025/10/25,杏鮑菇,48.89,162.0
2025/10/25,油菜,36.39,265.0
2025/10/25,洋蔥,17.82418190342241,2133.0
2025/10/25,牛蒡,38.33,60.0
2025/10/25,玉米,17.821013637288825,4913.0
2025/10/25,甘藍,12.572911791695343,17436.0
2025/10/25,甘藷,29.80477288609364,1431.0
2025/10/25,甘藷葉,30.96,795.0
2025/10/25,甜椒,42.88959723096288,1589.0
2025/10/25,番茄,43.48,5398.0
2025/10/25,皇宮菜,26.57,262.0
2025/10/25,竹筍,38.8,100.0
2025/10/25,絲瓜,29.849302659956862,1391.0
2025/10/25,胡瓜,22.66,1354.0
2025/10/25,胡蘿蔔,13.752715654952077,6260.0
2025/10/25,芋,51.73619223659889,541.0
2025/10/25,芥菜,8.419681029658646,1787.0
2025/10/25,芥藍菜,44.90637088733799,1003.0
2025/10/25,芫荽,77.19,153.0
2025/10/25,花椰菜,49.88,940.0
2025/10/25,花胡瓜,45.70528608027327,1171.0
2025/10/25,芹菜,40.44604690117253,1194.0
2025/10/25,苦瓜,37.8584963666853,1789.0
2025/10/25,茄子,35.42225027442371,911.0
2025/10/25,茭白筍,84.85095081967214,305.0
2025/10/25,莧菜,41.56,416.0
2025/10/25,菜豆,20.0,23.0
2025/10/25,菠菜,82.01935897435898,1092.0
2025/10/25,萊豆,210.0,25.0
2025/10/25,萵苣菜,46.62586440677966,1770.0
2025/10/25,落花生,41.33,60.0
2025/10/25,蓮藕,14.4,150.0
2025/10/25,蕹菜,41.62,274.0
2025/10/25,薑,53.70849056603774,212.0
2025/10/25,薯蕷,94.11533783783784,444.0
2025/10/25,蘿蔔,6.022119071644804,4955.0
2025/10/25,蠔菇,30.0,12.0
2025/10/25,豌豆,10.0,56.0
2025/10/25,越瓜,8.0,20.0
2025/10/25,辣椒,62.16307142857143,280.0
2025/10/25,隼人瓜,20.63,160.0
2025/10/25,青江白菜,46.14,248.0
2025/10/25,青花苔,16.753501805054153,554.0
2025/10/25,青蔥,115.45000000000002,577.0
2025/10/25,韭菜,90.0,18.0
2025/10/25,馬鈴薯,17.663866231647635,1839.0
2025/10/25,黃秋葵,36.77,624.0
2025/10/26,九層塔,40.6,331.0
2025/10/26,其他,60.84,149.0
2025/10/26,其他菇類,72.0,36.0
2025/10/26,冬瓜,9.96,579.0
2025/10/26,包心白菜,27.644192439862547,1455.0
2025/10/26,南瓜,28.63892133601022,5479.0
2025/10/26,大蒜,80.80084210526316,380.0
2025/10/26,小白菜,53.47272912423625,491.0
2025/10/26,巴西利,420.0,9.0
2025/10/26,扁蒲,5.77725,800.0
2025/10/26,敏豆,79.21902821316614,957.0
2025/10/26,杏鮑菇,22.57,252.0
2025/10/26,油菜,52.42142857142857,371.0
2025/10/26,洋蔥,30.69,360.0
2025/10/26,牛蒡,20.79,190.0
2025/10/26,玉米,13.97452617627568,4527.0
2025/10/26,甘藍,19.9212859931674,8196.0
2025/10/26,甘藷,27.26127659574468,893.0
2025/10/26,甘藷葉,37.86,1055.0
2025/10/26,甜椒,65.80870736086176,557.0
2025/10/26,番茄,44.33897785349233,5870.0
2025/10/26,皇宮菜,30.42,216.0
2025/10/26,竹筍,31.82,44.0
2025/10/26,絲瓜,32.05476150627615,1195.0
2025/10/26,胡瓜,38.15,199.0
2025/10/26,胡蘿蔔,13.810000000000002,6040.0
2025/10/26,芋,55.64102564102564,234.0
2025/10/26,芥菜,16.796788702928872,956.0
2025/10/26,芥藍菜,49.52546142208775,1322.0
2025/10/26,芫荽,80.96,143.0
2025/10/26,花椰菜,54.93,1053.0
2025/10/26,花胡瓜,63.7117505634861,1331.0
2025/10/26,芹菜,78.8639393939394,528.0
2025/10/26,苦瓜,41.256284319707135,1639.0
2025/10/26,茄子,45.17920100925148,1189.0
2025/10/26,茭白筍,94.1,183.0
2025/10/26,菠菜,91.26,1038.0
2025/10/26,萊豆,205.0,28.0
2025/10/26,萵苣菜,54.77284661754856,1493.0
2025/10/26,薑,47.93103448275862,174.0
2025/10/26,薯蕷,88.8861304347826,460.0
2025/10/26,蘆筍,96.17941176470588,17.0
2025/10/26,蘿蔔,10.43127819548872,3325.0
2025/10/26,辣椒,95.3729752066116,121.0
2025/10/26,金絲菇,32.0,20.0
2025/10/26,隼人瓜,17.94,425.0
2025/10/26,青江白菜,68.37,293.0
2025/10/26,青花苔,67.6288125,320.0
2025/10/26,青蔥,133.87,468.0
2025/10/26,韭菜,39.0,48.0
2025/10/26,馬鈴薯,18.75,1464.0
2025/10/26,黃秋葵,42.17,686.0
2025/10/28,九層塔,28.54,480.0
2025/10/28,其他,26.41,1643.0
2025/10/28,其他菇類,82.0,40.0
2025/10/28,冬瓜,9.259738717339667,1263.0
2025/10/28,包心白菜,15.37885714285714,3325.0
2025/10/28,南瓜,29.889067808708063,7005.0
2025/10/28,大蒜,81.08200000000001,250.0
2025/10/28,小白菜,37.62597320169253,2836.0
2025/10/28,巴西利,410.0,30.0
2025/10/28,扁蒲,5.088636363636364,440.0
2025/10/28,敏豆,89.98,1268.0
2025/10/28,杏鮑菇,24.32,396.0
2025/10/28,油菜,38.5454802259887,1770.0
2025/10/28,洋蔥,23.85,2160.0
2025/10/28,洛神花,41.0,8.0
2025/10/28,牛蒡,24.48,135.0
2025/10/28,玉米,12.318156580786898,5007.0
2025/10/28,球莖甘藍,11.0,40.0
2025/10/28,甘藍,17.74009784287921,17477.0
2025/10/28,甘藷,31.6689725101397,2219.0
2025/10/28,甘藷葉,30.68,1154.0
2025/10/28,甜椒,54.95736979166666,1536.0
2025/10/28,番茄,45.86863765373698,5285.0
2025/10/28,皇宮菜,32.67,135.0
2025/10/28,竹筍,44.25,163.0
2025/10/28,絲瓜,35.22928690575479,2398.0
2025/10/28,胡瓜,34.19,743.0
2025/10/28,胡蘿蔔,14.593448940269749,6228.0
2025/10/28,芋,50.54523156089194,583.0
2025/10/28,芥菜,19.85678391959799,398.0
2025/10/28,芥藍菜,41.41,1650.0
2025/10/28,芫荽,89.82,113.0
2025/10/28,花椰菜,44.88,2878.0
2025/10/28,花胡瓜,59.696177606177606,2331.0
2025/10/28,芹菜,96.67276904474004,827.0
2025/10/28,苦瓜,44.50935956084171,3279.0
2025/10/28,茄子,39.418214519293656,1529.0
2025/10/28,茭白筍,95.34702702702702,333.0
2025/10/28,莧菜,47.95000000000001,227.0
2025/10/28,菜豆,40.0,20.0
2025/10/28,菠菜,70.33,2653.0
2025/10/28,萊豆,216.0,27.0
2025/10/28,萵苣莖,22.0,40.0
2025/10/28,萵苣菜,50.57374429223744,1533.0
2025/10/28,落花生,46.0,40.0
2025/10/28,蓮藕,13.75,120.0
2025/10/28,蕹菜,46.58,475.0
2025/10/28,薑,51.46503496503497,286.0
2025/10/28,薯蕷,74.77491124260355,338.0
2025/10/28,蘆筍,90.0,3.0
2025/10/28,蘿蔔,10.45436609152288,6665.0
2025/10/28,辣椒,106.58056603773586,318.0
2025/10/28,隼人瓜,18.56,180.0
2025/10/28,青江白菜,42.05,1764.0
2025/10/28,青花苔,66.48241935483871,496.0
2025/10/28,青蔥,140.69,897.0
2025/10/28,馬鈴薯,20.85,1584.0
2025/10/28,黃秋葵,52.8,814.0
2025/10/29,九層塔,32.42,240.0
2025/10/29,其他,28.92,1852.0
2025/10/29,冬瓜,10.58,1120.0
2025/10/29,包心白菜,9.35875591124045,5498.0
2025/10/29,南瓜,31.310171064076545,6898.0
2025/10/29,大蒜,84.15897810218979,274.0
2025/10/29,小白菜,28.8110304054054,3552.0
2025/10/29,巴西利,432.5,40.0
2025/10/29,扁蒲,6.952969502407706,623.0
2025/10/29,敏豆,95.25423551756886,1053.0
2025/10/29,杏鮑菇,28.33,162.0
2025/10/29,油菜,27.53,1122.0
2025/10/29,洋蔥,24.747765957446813,2256.0
2025/10/29,洛神花,30.0,9.0
2025/10/29,牛蒡,6.88,16.0
2025/10/29,玉米,12.25878623188406,4416.0
2025/10/29,球莖甘藍,5.0,40.0
2025/10/29,甘藍,15.395993670615402,23383.0
2025/10/29,甘藷,25.81794435215947,2408.0
2025/10/29,甘藷葉,38.4,754.0
2025/10/29,甜椒,70.22245861434703,1631.0
2025/10/29,番茄,50.56,6320.0
2025/10/29,百合,170.0,5.0
2025/10/29,皇宮菜,46.0,78.0
2025/10/29,石蓮花,83.3,6.0
2025/10/29,絲瓜,33.55086016559338,2174.0
2025/10/29,胡瓜,47.43,420.0
2025/10/29,胡蘿蔔,15.4,6930.0
2025/10/29,芋,50.03927125506073,494.0
2025/10/29,芥菜,15.044932844932845,1638.0
2025/10/29,芥藍菜,41.981233595800525,1524.0
2025/10/29,芫荽,67.16,190.0
2025/10/29,花椰菜,47.48,1739.0
2025/10/29,花胡瓜,73.75117296222665,1006.0
2025/10/29,芹菜,73.40184882533198,979.0
2025/10/29,苦瓜,44.12763784887679,1469.0
2025/10/29,茄子,37.10046116504855,2060.0
2025/10/29,茭白筍,98.99545918367347,196.0
2025/10/29,莧菜,37.96,329.0
2025/10/29,菜豆,38.33,60.0
2025/10/29,菠菜,80.8,1000.0
2025/10/29,萊豆,220.0,25.0
2025/10/29,萵苣菜,69.1346456140351,1425.0
2025/10/29,蓮藕,14.0,25.0
2025/10/29,蕹菜,35.61,399.0
2025/10/29,薑,68.44870967741934,372.0
2025/10/29,薯蕷,78.83675675675676,185.0
2025/10/29,蘿蔔,8.613852295409181,7515.0
2025/10/29,豌豆,33.538812785388124,219.0
2025/10/29,辣椒,117.22980582524272,103.0
2025/10/29,隼人瓜,15.0,400.0
2025/10/29,青江白菜,28.61,1690.0
2025/10/29,青花苔,56.637241910631744,649.0
2025/10/29,青蔥,125.04000000000002,821.0
2025/10/29,馬鈴薯,19.16,1392.0
2025/10/29,黃秋葵,64.35,594.0
2025/10/30,包心白菜,6.72,3780.0
2025/10/30,南瓜,23.53625,560.0
2025/10/30,大蒜,40.0,40.0
2025/10/30,小白菜,17.665120925341746,2853.0
2025/10/30,扁蒲,7.5,80.0
2025/10/30,敏豆,45.93,175.0
2025/10/30,油菜,22.59,907.0
2025/10/30,洋蔥,35.18,228.0
2025/10/30,洛神花,35.0,7.0
2025/10/30,玉米,11.746279069767445,645.0
2025/10/30,甘藍,15.32550872093023,6880.0
2025/10/30,甘藷葉,46.97,390.0
2025/10/30,甜椒,41.92540983606557,976.0
2025/10/30,絲瓜,40.0,360.0
2025/10/30,胡瓜,49.84,292.0
2025/10/30,胡蘿蔔,12.14,6000.0
2025/10/30,芥菜,14.385882352941175,850.0
2025/10/30,芥藍菜,23.0,40.0
2025/10/30,芫荽,49.0,120.0
2025/10/30,花椰菜,34.8,1915.0
2025/10/30,花胡瓜,74.2,561.0
2025/10/30,芹菜,69.43,522.0
2025/10/30,苦瓜,40.52983351831298,901.0
2025/10/30,茄子,34.41,306.0
2025/10/30,莧菜,30.42,595.0
2025/10/30,萊豆,205.0,54.0
2025/10/30,萵苣菜,35.0,57.0
2025/10/30,蕹菜,44.54,218.0
2025/10/30,蘿蔔,7.619999999999999,2380.0
2025/10/30,辣椒,90.2,25.0
2025/10/30,青江白菜,25.13,1117.0
2025/10/30,青蔥,129.41,102.0
2025/10/30,韭菜,15.0,8.0
2025/10/30,馬鈴薯,18.03,912.0
2025/10/30,黃秋葵,37.94,475.0
2025/10/31,九層塔,37.18,320.0
2025/10/31,其他,30.649999999999995,768.0
2025/10/31,其他菇類,70.0,54.0
2025/10/31,冬瓜,7.47,507.0
2025/10/31,包心白菜,7.659929453262787,5670.0
2025/10/31,南瓜,25.98219479653102,10493.0
2025/10/31,大蒜,79.45788288288288,222.0
2025/10/31,小白菜,14.31600969025783,5779.0
2025/10/31,巴西利,274.12,136.0
2025/10/31,扁蒲,4.538445595854923,1158.0
2025/10/31,敏豆,78.94095098039215,2040.0
2025/10/31,杏鮑菇,22.69,234.0
2025/10/31,毛豆,45.0,8.0
2025/10/31,油菜,17.723863539445627,2345.0
2025/10/31,洋蔥,24.39181818181818,2244.0
2025/10/31,牛蒡,2.0,10.0
2025/10/31,玉米,17.654148537134283,5332.0
2025/10/31,甘藍,12.688813588197212,29349.0
2025/10/31,甘藷,31.420870393900888,1574.0
2025/10/31,甘藷葉,27.97,1118.0
2025/10/31,甜椒,60.660127889818,2033.0
2025/10/31,番茄,50.07999999999999,6844.0
2025/10/31,皇宮菜,31.52,188.0
2025/10/31,竹筍,37.5,80.0
2025/10/31,絲瓜,28.3542233159028,3251.0
2025/10/31,胡瓜,39.11,1462.0
2025/10/31,胡蘿蔔,13.061832813269833,6089.0
2025/10/31,芋,46.96,375.0
2025/10/31,芥菜,11.496281690140846,1775.0
2025/10/31,芥藍菜,33.90763285024155,1656.0
2025/10/31,芫荽,74.38,192.0
2025/10/31,花椰菜,41.39,2119.0
2025/10/31,花胡瓜,65.38661237785017,2456.0
2025/10/31,芹菜,31.197991266375546,1145.0
2025/10/31,苦瓜,35.5879171947613,2367.0
2025/10/31,茄子,26.78782394076512,2431.0
2025/10/31,茭白筍,99.3876811594203,207.0
2025/10/31,莧菜,31.690000000000005,178.0
2025/10/31,菜豆,35.0,25.0
2025/10/31,菠菜,69.8,2180.0
2025/10/31,萵苣莖,20.0,20.0
2025/10/31,萵苣菜,48.1489247706422,2725.0
2025/10/31,落花生,46.55844155844156,77.0
2025/10/31,蓮藕,17.0,30.0
2025/10/31,蕹菜,34.4,375.0
2025/10/31,薑,55.34778656126482,506.0
2025/10/31,薯蕷,75.67100303951368,329.0
2025/10/31,蘆筍,120.0,10.0
2025/10/31,蘿蔔,8.019339045287637,8170.0
2025/10/31,豌豆,41.0,20.0
2025/10/31,辣椒,92.70558823529412,272.0
2025/10/31,隼人瓜,21.53,340.0
2025/10/31,青江白菜,18.18,2355.0
2025/10/31,青花苔,54.31491228070176,513.0
2025/10/31,青蔥,112.11,878.0
2025/10/31,韭菜,35.0,11.0
2025/10/31,馬鈴薯,18.94,1512.0
2025/10/31,黃秋葵,47.81,785.0
2025/11/01,九層塔,30.19,335.0
2025/11/01,其他,33.62,1071.0
2025/11/01,冬瓜,9.67,282.0
2025/11/01,包心白菜,7.836919953596288,5172.0
2025/11/01,南瓜,24.35123907455013,7780.0
2025/11/01,大蒜,83.36036900369004,271.0
2025/11/01,小白菜,8.077017338331771,4268.0
2025/11/01,巴西利,330.0,30.0
2025/11/01,扁蒲,4.247777777777778,2160.0
2025/11/01,敏豆,93.32653201970444,1015.0
2025/11/01,杏鮑菇,28.550000000000004,198.0
2025/11/01,毛豆,37.0,27.0
2025/11/01,油菜,9.95,2373.0
2025/11/01,洋蔥,22.43916230366492,2292.0
2025/11/01,牛蒡,8.0,10.0
2025/11/01,玉米,13.670866027843068,5531.0
2025/11/01,甘藍,9.587031337851034,33793.0
2025/11/01,甘藷,30.754723378941108,1681.0
2025/11/01,甘藷葉,18.0,1420.0
2025/11/01,甜椒,57.21001049868767,1905.0
2025/11/01,番茄,46.88615717153003,6477.0
2025/11/01,皇宮菜,23.9,245.0
2025/11/01,石蓮花,96.7,12.0
2025/11/01,竹筍,38.0,80.0
2025/11/01,紅鳳菜,32.0,15.0
2025/11/01,絲瓜,32.4182336045955,2089.0
2025/11/01,胡瓜,38.34,1413.0
2025/11/01,胡蘿蔔,13.561646297627606,5564.0
2025/11/01,芋,47.30833712984055,439.0
2025/11/01,芥菜,8.758533653846154,1664.0
2025/11/01,芥藍菜,32.03905096660809,1707.0
2025/11/01,芫荽,55.55,310.0
2025/11/01,花椰菜,40.9,2241.0
2025/11/01,花胡瓜,65.79708229426434,2005.0
2025/11/01,芹菜,52.74877637130801,474.0
2025/11/01,苦瓜,31.90354801388353,2593.0
2025/11/01,茄子,23.60870700914236,2297.0
2025/11/01,茭白筍,75.552,225.0
2025/11/01,菠菜,54.47842729970326,2696.0
2025/11/01,萊豆,205.0,23.0
2025/11/01,萵苣莖,20.0,20.0
2025/11/01,萵苣菜,49.15392739273927,1818.0
2025/11/01,蓮藕,10.0,58.0
2025/11/01,蕹菜,26.5,150.0
2025/11/01,薑,37.28827586206897,464.0
2025/11/01,薯蕷,75.79,226.0
2025/11/01,蘿蔔,7.248287112561175,6130.0
2025/11/01,豌豆,10.0,68.0
2025/11/01,辣椒,93.81990536277604,317.0
2025/11/01,隼人瓜,22.55,400.0
2025/11/01,青江白菜,11.86,2107.0
2025/11/01,青花苔,74.65717041800643,1244.0
2025/11/01,青蔥,111.2322169362512,1051.0
2025/11/01,韭菜,25.0,8.0
2025/11/01,馬鈴薯,20.39,1368.0
2025/11/01,黃秋葵,34.13,1082.0
2025/11/02,九層塔,30.63,439.0
2025/11/02,其他,82.75,109.0
2025/11/02,冬瓜,17.768803301237963,727.0
2025/11/02,包心白菜,16.561219512195123,2132.0
2025/11/02,南瓜,29.975436141708844,6718.0
2025/11/02,大蒜,137.5596305418719,406.0
2025/11/02,小白菜,13.584033802816904,3550.0
2025/11/02,扁蒲,4.886214549938348,1622.0
2025/11/02,敏豆,94.72687338501292,1161.0
2025/11/02,晚香玉筍,100.0,3.0
2025/11/02,杏鮑菇,30.0,36.0
2025/11/02,油菜,13.36,1973.0
2025/11/02,洋蔥,25.8931914893617,1128.0
2025/11/02,洛神花,48.0,6.0
2025/11/02,玉米,14.39359111111111,5625.0
